17/05/2000,1455.35
18/05/2000,1444.925
19/05/2000,1420.775
22/05/2000,1396.65
23/05/2000,1387.95
24/05/2000,1383.875
25/05/2000,1391.6
26/05/2000,1380.2
30/05/2000,1400.2
31/05/2000,1423.25
01/06/2000,1434.7
02/06/2000,1464.575
05/06/2000,1471.725
06/06/2000,1462.875
07/06/2000,1464.75
08/06/2000,1466.3
09/06/2000,1461.575
12/06/2000,1453
13/06/2000,1457.075
14/06/2000,1472.825
15/06/2000,1473.925
16/06/2000,1471.125
19/06/2000,1474.625
20/06/2000,1479.85
21/06/2000,1476.45
22/06/2000,1464.625
23/06/2000,1447.95
26/06/2000,1450.15
27/06/2000,1454.9
28/06/2000,1455.85
29/06/2000,1446.75
30/06/2000,1447.625
03/07/2000,1461.175
05/07/2000,1456.925
06/07/2000,1451.05
07/07/2000,1469.375
10/07/2000,1478.925
11/07/2000,1478.975
12/07/2000,1488.05
13/07/2000,1494.95
14/07/2000,1502.625
17/07/2000,1510.75
18/07/2000,1501.525
19/07/2000,1487.75
20/07/2000,1490.375
21/07/2000,1487.35
24/07/2000,1473.525
25/07/2000,1469.85
26/07/2000,1463.45
27/07/2000,1453.025
28/07/2000,1435
31/07/2000,1426.65
01/08/2000,1435.3
02/08/2000,1440.475
03/08/2000,1442.9
04/08/2000,1457.475
07/08/2000,1470.975
08/08/2000,1479.8
09/08/2000,1479.3
10/08/2000,1467.05
11/08/2000,1465.125
14/08/2000,1480.9
15/08/2000,1487.95
16/08/2000,1483.675
17/08/2000,1488.8
18/08/2000,1494.05
21/08/2000,1496.325
22/08/2000,1500.85
23/08/2000,1500.2
24/08/2000,1506.7
25/08/2000,1508.35
28/08/2000,1512.875
29/08/2000,1511.05
30/08/2000,1505.725
31/08/2000,1512.05
01/09/2000,1521.025
05/09/2000,1513.225
06/09/2000,1500.975
07/09/2000,1498.025
08/09/2000,1497.35
11/09/2000,1493.35
12/09/2000,1486.95
13/09/2000,1482.075
14/09/2000,1484.225
15/09/2000,1471.975
18/09/2000,1455
19/09/2000,1452.475
20/09/2000,1450.725
21/09/2000,1447.35
22/09/2000,1442.25
25/09/2000,1445.3
26/09/2000,1434.8
27/09/2000,1427.5
28/09/2000,1443.1
29/09/2000,1447.4
02/10/2000,1437
03/10/2000,1435.7
04/10/2000,1429.275
05/10/2000,1436.65
06/10/2000,1421.425
09/10/2000,1403.3
10/10/2000,1395.4
11/10/2000,1372.075
12/10/2000,1349.35
13/10/2000,1351.25
16/10/2000,1373.35
17/10/2000,1361.975
18/10/2000,1338.65
19/10/2000,1365.725
20/10/2000,1394.1
23/10/2000,1396.875
24/10/2000,1399.4
25/10/2000,1380.825
26/10/2000,1359.95
27/10/2000,1373.175
30/10/2000,1390.4
31/10/2000,1414.75
01/11/2000,1422.675
02/11/2000,1425.975
03/11/2000,1427.275
06/11/2000,1431.8
07/11/2000,1430.9
08/11/2000,1421.825
09/11/2000,1397.1
10/11/2000,1383.05
13/11/2000,1352.975
14/11/2000,1368.925
15/11/2000,1385.9
16/11/2000,1381.8
17/11/2000,1370.075
20/11/2000,1354.925
21/11/2000,1344.85
22/11/2000,1334.725
24/11/2000,1332.6
27/11/2000,1348.775
28/11/2000,1344.725
29/11/2000,1339.925
30/11/2000,1323.425
01/12/2000,1317.975
04/12/2000,1320.625
05/12/2000,1350.775
06/12/2000,1362.675
07/12/2000,1346.95
08/12/2000,1359.3
11/12/2000,1375.8
12/12/2000,1375.5
13/12/2000,1368.875
14/12/2000,1350.35
15/12/2000,1324.85
18/12/2000,1319.85
19/12/2000,1320.05
20/12/2000,1284.275
21/12/2000,1269.75
22/12/2000,1290.45
26/12/2000,1309.675
27/12/2000,1321.775
28/12/2000,1331.2
29/12/2000,1328.025
02/01/2001,1299.975
03/01/2001,1313.325
04/01/2001,1340.05
05/01/2001,1315.35
08/01/2001,1292.2
09/01/2001,1300.875
10/01/2001,1303.8
11/01/2001,1320.5
12/01/2001,1322.475
16/01/2001,1321.525
17/01/2001,1332.125
18/01/2001,1339.5
19/01/2001,1345.425
22/01/2001,1343.2
23/01/2001,1351.45
24/01/2001,1362.95
25/01/2001,1360.925
26/01/2001,1353.2
29/01/2001,1358.75
30/01/2001,1367.45
31/01/2001,1371.95
01/02/2001,1368.075
02/02/2001,1362.025
05/02/2001,1350.725
06/02/2001,1355.025
07/02/2001,1344.95
08/02/2001,1339.075
09/02/2001,1322.45
12/02/2001,1322.425
13/02/2001,1325.8
14/02/2001,1315.025
15/02/2001,1322.425
16/02/2001,1311.975
20/02/2001,1291.5
21/02/2001,1267.6
22/02/2001,1249.075
23/02/2001,1241.725
26/02/2001,1255.75
27/02/2001,1262.675
28/02/2001,1247.75
01/03/2001,1234.25
02/03/2001,1236.525
05/03/2001,1238.025
06/03/2001,1251
07/03/2001,1258.35
08/03/2001,1262.675
09/03/2001,1247.8
12/03/2001,1205.95
13/03/2001,1186.8
14/03/2001,1179.35
15/03/2001,1172.25
16/03/2001,1161.575
19/03/2001,1160.5
20/03/2001,1159.05
21/03/2001,1133.2
22/03/2001,1111.3
23/03/2001,1129.2
26/03/2001,1148.075
27/03/2001,1167.325
28/03/2001,1166.375
29/03/2001,1149.825
30/03/2001,1153.725
02/04/2001,1153.3
03/04/2001,1124.625
04/04/2001,1104.8
05/04/2001,1127.325
06/04/2001,1137.625
09/04/2001,1134.625
10/04/2001,1154.375
11/04/2001,1169.2
12/04/2001,1172.65
16/04/2001,1178.8
17/04/2001,1183.15
18/04/2001,1217.55
19/04/2001,1244.75
20/04/2001,1246.2
23/04/2001,1231.975
24/04/2001,1219.075
25/04/2001,1219.525
26/04/2001,1235.1
27/04/2001,1243.775
30/04/2001,1253.95
01/05/2001,1256.475
02/05/2001,1266.1
03/05/2001,1255.825
04/05/2001,1253.675
07/05/2001,1264.825
08/05/2001,1261.975
09/05/2001,1256.55
10/05/2001,1258.35
11/05/2001,1250.375
14/05/2001,1246.325
15/05/2001,1250.3
16/05/2001,1265.95
17/05/2001,1288.175
18/05/2001,1288.45
21/05/2001,1301.425
22/05/2001,1311.25
23/05/2001,1299.125
24/05/2001,1289.6
25/05/2001,1285.175
29/05/2001,1272.4
30/05/2001,1257.475
31/05/2001,1253.475
01/06/2001,1257.175
04/06/2001,1262.85
05/06/2001,1276.1
06/06/2001,1276.6
07/06/2001,1272.3
08/06/2001,1269.775
11/06/2001,1258.4
12/06/2001,1251.75
13/06/2001,1249.7
14/06/2001,1230.5
15/06/2001,1214.7
18/06/2001,1213.075
19/06/2001,1213.7
20/06/2001,1217.85
21/06/2001,1230.125
22/06/2001,1230.35
25/06/2001,1222.25
26/06/2001,1215.175
27/06/2001,1213.775
28/06/2001,1220.7
29/06/2001,1227.25
02/07/2001,1231.225
03/07/2001,1234.325
05/07/2001,1226.85
06/07/2001,1204.425
09/07/2001,1195.25
10/07/2001,1190.9
11/07/2001,1178.775
12/07/2001,1194.675
13/07/2001,1211.475
16/07/2001,1209.45
17/07/2001,1207.1
18/07/2001,1208.7
19/07/2001,1213.375
20/07/2001,1212.125
23/07/2001,1201.875
24/07/2001,1179.8
25/07/2001,1181
26/07/2001,1195.075
27/07/2001,1203.5
30/07/2001,1204.925
31/07/2001,1210.725
01/08/2001,1215.325
02/08/2001,1219.575
03/08/2001,1215.3
06/08/2001,1206.6
07/08/2001,1202.025
08/08/2001,1194
09/08/2001,1181.575
10/08/2001,1184.1
13/08/2001,1190.1
14/08/2001,1190.275
15/08/2001,1183.375
16/08/2001,1176.9
17/08/2001,1170.375
20/08/2001,1166.425
21/08/2001,1166.275
22/08/2001,1161.125
23/08/2001,1164.575
24/08/2001,1173.575
27/08/2001,1182.25
28/08/2001,1170.4
29/08/2001,1156.125
30/08/2001,1138.575
31/08/2001,1132.7
04/09/2001,1137.75
05/09/2001,1128.75
06/09/2001,1118.9
07/09/2001,1095.175
10/09/2001,1087.1
17/09/2001,1065.325
18/09/2001,1036.775
19/09/2001,1018.075
20/09/2001,1000.3
21/09/2001,969.9
24/09/2001,985.875
25/09/2001,1007.8
26/09/2001,1010.55
27/09/2001,1010.675
28/09/2001,1032.225
01/10/2001,1036.025
02/10/2001,1043.675
03/10/2001,1058.025
04/10/2001,1073.45
05/10/2001,1066.7
08/10/2001,1062.75
09/10/2001,1059.225
10/10/2001,1067.65
11/10/2001,1089.65
12/10/2001,1087.425
15/10/2001,1085.825
16/10/2001,1095
17/10/2001,1092.1
18/10/2001,1071.35
19/10/2001,1068.2
22/10/2001,1081.075
23/10/2001,1089.8
24/10/2001,1085.175
25/10/2001,1084.625
26/10/2001,1101.4
29/10/2001,1090.25
30/10/2001,1067.5
31/10/2001,1064.625
01/11/2001,1071.775
02/11/2001,1083.225
05/11/2001,1095.975
06/11/2001,1109.2
07/11/2001,1118.575
08/11/2001,1121.375
09/11/2001,1118
12/11/2001,1112.75
13/11/2001,1128.7
14/11/2001,1142.175
15/11/2001,1141.25
16/11/2001,1138.575
19/11/2001,1146.2
20/11/2001,1146.6
21/11/2001,1137.425
23/11/2001,1143.55
26/11/2001,1152.95
27/11/2001,1151.45
28/11/2001,1137.35
29/11/2001,1134.275
30/11/2001,1139.75
03/12/2001,1133.675
04/12/2001,1138.25
05/12/2001,1159.775
06/12/2001,1168.225
07/12/2001,1160.15
10/12/2001,1147.575
11/12/2001,1140.475
12/12/2001,1136
13/12/2001,1125.475
14/12/2001,1120.95
17/12/2001,1129.3
18/12/2001,1139.2
19/12/2001,1143.275
20/12/2001,1145.025
21/12/2001,1143.125
24/12/2001,1145.525
26/12/2001,1149.5
27/12/2001,1153.25
28/12/2001,1159.95
31/12/2001,1153.9
02/01/2002,1148.65
03/01/2002,1160.025
04/01/2002,1170.875
07/01/2002,1170.025
08/01/2002,1162.775
09/01/2002,1161.275
10/01/2002,1155.375
11/01/2002,1152.25
14/01/2002,1141.3
15/01/2002,1143.175
16/01/2002,1135.125
17/01/2002,1135.375
18/01/2002,1129.625
22/01/2002,1126.95
23/01/2002,1124.925
24/01/2002,1133.325
25/01/2002,1132.175
28/01/2002,1133.675
29/01/2002,1117.65
30/01/2002,1102.325
31/01/2002,1122.875
01/02/2002,1124.575
04/02/2002,1106.7
05/02/2002,1090.575
06/02/2002,1086.6
07/02/2002,1083.975
08/02/2002,1088.7
11/02/2002,1103.5
12/02/2002,1107.35
13/02/2002,1113.525
14/02/2002,1118
15/02/2002,1110.3
19/02/2002,1092.475
20/02/2002,1088.85
21/02/2002,1089.25
22/02/2002,1084.075
25/02/2002,1100.675
26/02/2002,1109.1
27/02/2002,1111.625
28/02/2002,1111.45
01/03/2002,1120.25
04/03/2002,1142.35
05/03/2002,1150.4
06/03/2002,1154.775
07/03/2002,1160.2
08/03/2002,1164.5
11/03/2002,1166.225
12/03/2002,1164.125
13/03/2002,1158.1
14/03/2002,1154.025
15/03/2002,1159.925
18/03/2002,1165.875
19/03/2002,1168.8
20/03/2002,1160.95
21/03/2002,1150.025
22/03/2002,1150.775
25/03/2002,1141.025
26/03/2002,1137.175
27/03/2002,1141.1
28/03/2002,1148.2
01/04/2002,1143.3
02/04/2002,1139.625
03/04/2002,1130.35
04/04/2002,1125.475
05/04/2002,1125.8
08/04/2002,1121.3
09/04/2002,1122.075
10/04/2002,1124.95
11/04/2002,1116.775
12/04/2002,1107.55
15/04/2002,1106.95
16/04/2002,1115.7
17/04/2002,1127.7
18/04/2002,1122.65
19/04/2002,1125.3
22/04/2002,1115.95
23/04/2002,1104.725
24/04/2002,1098.775
25/04/2002,1090.95
26/04/2002,1085.225
29/04/2002,1071.1
30/04/2002,1072.125
01/05/2002,1079.25
02/05/2002,1085.5
03/05/2002,1077.875
06/05/2002,1063.675
07/05/2002,1052.475
08/05/2002,1069.175
09/05/2002,1080.7
10/05/2002,1064.325
13/05/2002,1064.575
14/05/2002,1086.05
15/05/2002,1095.375
16/05/2002,1094.45
17/05/2002,1102.05
20/05/2002,1098.925
21/05/2002,1087.6
22/05/2002,1081.875
23/05/2002,1090.175
24/05/2002,1090.05
28/05/2002,1078.65
29/05/2002,1071.175
30/05/2002,1064.05
31/05/2002,1069.1
03/06/2002,1054.6
04/06/2002,1039.5
05/06/2002,1044.875
06/06/2002,1038.975
07/06/2002,1025.55
10/06/2002,1030.475
11/06/2002,1024.05
12/06/2002,1014.6
13/06/2002,1015.375
14/06/2002,1002.025
17/06/2002,1021.75
18/06/2002,1036.25
19/06/2002,1028.15
20/06/2002,1013.55
21/06/2002,996.825
24/06/2002,988.7
25/06/2002,987.225
26/06/2002,969.975
27/06/2002,979.625
28/06/2002,992.625
01/07/2002,980.075
02/07/2002,957.7
03/07/2002,947.825
05/07/2002,974.475
08/07/2002,983.125
09/07/2002,965.275
10/07/2002,937.475
11/07/2002,919.5
12/07/2002,924.2
15/07/2002,909.3
16/07/2002,908.65
17/07/2002,907.125
18/07/2002,894
19/07/2002,858.9
22/07/2002,833.775
23/07/2002,810.35
24/07/2002,815.275
25/07/2002,838
26/07/2002,845.075
29/07/2002,875.9
30/07/2002,899.075
31/07/2002,903.975
01/08/2002,897.625
02/08/2002,871.9
05/08/2002,849.1
06/08/2002,850.8
07/08/2002,867.3
08/08/2002,890.825
09/08/2002,904.725
12/08/2002,903.35
13/08/2002,895.825
14/08/2002,900.05
15/08/2002,925.325
16/08/2002,927.65
19/08/2002,939.475
20/08/2002,942.675
21/08/2002,942.425
22/08/2002,955.875
23/08/2002,950.875
26/08/2002,942.525
27/08/2002,942.25
28/08/2002,925.175
29/08/2002,915.9
30/08/2002,918.05
03/09/2002,896.925
04/09/2002,885.8
05/09/2002,884.1
06/09/2002,887.8
09/09/2002,896.775
10/09/2002,905.75
11/09/2002,913.15
12/09/2002,897.675
13/09/2002,886.625
16/09/2002,887.9
17/09/2002,884.925
18/09/2002,869.725
19/09/2002,856.35
20/09/2002,844.275
23/09/2002,837.575
24/09/2002,826.025
25/09/2002,830.425
26/09/2002,847.75
27/09/2002,841.05
30/09/2002,817.575
01/10/2002,830.975
02/10/2002,837.525
03/10/2002,826.025
04/10/2002,809.9
07/10/2002,794.275
08/10/2002,793.05
09/10/2002,787.4
10/10/2002,788.95
11/10/2002,821.6
14/10/2002,837.375
15/10/2002,861.35
16/10/2002,869.725
17/10/2002,871.15
18/10/2002,879.225
21/10/2002,889.475
22/10/2002,893
23/10/2002,889.05
24/10/2002,890.125
25/10/2002,888.7
28/10/2002,895.325
29/10/2002,882.7
30/10/2002,886.825
31/10/2002,888.775
01/11/2002,891.975
04/11/2002,908.75
05/11/2002,911.125
06/11/2002,917.475
07/11/2002,912.225
08/11/2002,899.75
11/11/2002,885.05
12/11/2002,882.425
13/11/2002,882.5
14/11/2002,893.4
15/11/2002,904.925
18/11/2002,906.4
19/11/2002,898.925
20/11/2002,905.175
21/11/2002,924.275
22/11/2002,932.5
25/11/2002,930.95
26/11/2002,922.8
27/11/2002,926.475
29/11/2002,938.15
02/12/2002,938.2
03/12/2002,927.125
04/12/2002,918.275
05/12/2002,912.875
06/12/2002,907.55
09/12/2002,902.1
10/12/2002,898.375
11/12/2002,903.975
12/12/2002,903
13/12/2002,895.3
16/12/2002,899.95
17/12/2002,906.575
18/12/2002,896.225
19/12/2002,888.425
20/12/2002,890.5
23/12/2002,896.95
24/12/2002,894.9
26/12/2002,893.4
27/12/2002,882.3
30/12/2002,876.775
31/12/2002,877.65
02/01/2003,894.4
03/01/2003,907.975
06/01/2003,919.5
07/01/2003,925.65
08/01/2003,916
09/01/2003,918.925
10/01/2003,926.45
13/01/2003,927.725
14/01/2003,927.85
15/01/2003,924.8
16/01/2003,917.7
17/01/2003,907.5
21/01/2003,895.75
22/01/2003,883.325
23/01/2003,883.2
24/01/2003,873.925
27/01/2003,854.275
28/01/2003,853.575
29/01/2003,859.375
30/01/2003,854.55
31/01/2003,849.725
03/02/2003,859.075
04/02/2003,852.25
05/02/2003,848.875
06/02/2003,839.775
07/02/2003,835.05
10/02/2003,831.6
11/02/2003,833.325
12/02/2003,824.625
13/02/2003,815.9
14/02/2003,825.55
18/02/2003,843.475
19/02/2003,846.575
20/02/2003,842.05
21/02/2003,842.275
24/02/2003,840.3
25/02/2003,832.3
26/02/2003,833.225
27/02/2003,833.625
28/02/2003,840.675
03/03/2003,840.225
04/03/2003,828.55
05/03/2003,825.2
06/03/2003,825.45
07/03/2003,822.925
10/03/2003,817.975
11/03/2003,805.675
12/03/2003,799.5
13/03/2003,818.075
14/03/2003,833.725
17/03/2003,846.525
18/03/2003,863.4
19/03/2003,869.175
20/03/2003,872.075
21/03/2003,885.825
24/03/2003,879.45
25/03/2003,870.35
26/03/2003,871.75
27/03/2003,867.675
28/03/2003,865.675
31/03/2003,854.725
01/04/2003,853.975
02/04/2003,870.625
03/04/2003,879.85
04/04/2003,878.075
07/04/2003,885.65
08/04/2003,879
09/04/2003,874.35
10/04/2003,868.05
11/04/2003,872.275
14/04/2003,876.775
15/04/2003,887.3
16/04/2003,886.35
17/04/2003,886.625
21/04/2003,892.95
22/04/2003,900.45
23/04/2003,915
24/04/2003,914.025
25/04/2003,904.775
28/04/2003,907.625
29/04/2003,916.975
30/04/2003,917.1
01/05/2003,913.925
02/05/2003,922.35
05/05/2003,928.75
06/05/2003,931.725
07/05/2003,931.9
08/05/2003,924.8
09/05/2003,926.95
12/05/2003,938.65
13/05/2003,943.45
14/05/2003,941.025
15/05/2003,943.25
16/05/2003,943.775
19/05/2003,932.4
20/05/2003,919.45
21/05/2003,920.475
22/05/2003,928.275
23/05/2003,931.925
27/05/2003,941.2
28/05/2003,953.55
29/05/2003,952.775
30/05/2003,957.05
02/06/2003,968.325
03/06/2003,969.025
04/06/2003,979.1
05/06/2003,986.125
06/06/2003,992.9
09/06/2003,981.025
10/06/2003,980.35
11/06/2003,990.35
12/06/2003,997.5
13/06/2003,993.075
16/06/2003,999.7
17/06/2003,1011.175
18/06/2003,1010.375
19/06/2003,1002.275
20/06/2003,996.475
23/06/2003,987.6
24/06/2003,983
25/06/2003,981.325
26/06/2003,980.35
27/06/2003,981.3
30/06/2003,976.975
01/07/2003,975.55
02/07/2003,988.05
03/07/2003,989.45
07/07/2003,995.35
08/07/2003,1004.95
09/07/2003,1004.65
10/07/2003,994.175
11/07/2003,994.1
14/07/2003,1003.875
15/07/2003,1002.65
16/07/2003,996.8
17/07/2003,987.075
18/07/2003,987.725
21/07/2003,985.25
22/07/2003,983.325
23/07/2003,986.6
24/07/2003,987.55
25/07/2003,989.1
28/07/2003,997.375
29/07/2003,992.125
30/07/2003,988.85
31/07/2003,992.475
01/08/2003,984.9
04/08/2003,978.875
05/08/2003,974.025
06/08/2003,967.275
07/08/2003,969.975
08/08/2003,976.525
11/08/2003,979.475
12/08/2003,985.325
13/08/2003,986.95
14/08/2003,986.7
15/08/2003,989.55
18/08/2003,995.375
19/08/2003,1000.175
20/08/2003,1000.7
21/08/2003,1003.1
22/08/2003,1000
25/08/2003,992.1
26/08/2003,992.975
27/08/2003,996.2
28/08/2003,998.775
29/08/2003,1004.8
02/09/2003,1014.575
03/09/2003,1024.9
04/09/2003,1026.425
05/09/2003,1024.2
08/09/2003,1026.7
09/09/2003,1026.875
10/09/2003,1016.75
11/09/2003,1014.775
12/09/2003,1015.575
15/09/2003,1016.7
16/09/2003,1022.15
17/09/2003,1027.775
18/09/2003,1032.9
19/09/2003,1037.025
22/09/2003,1028.425
23/09/2003,1025.85
24/09/2003,1019.275
25/09/2003,1008
26/09/2003,999.95
29/09/2003,1001.425
30/09/2003,999.9
01/10/2003,1007.1
02/10/2003,1018.425
03/10/2003,1027.375
06/10/2003,1032.45
07/10/2003,1034.725
08/10/2003,1036.025
09/10/2003,1038.65
10/10/2003,1038.325
13/10/2003,1042.6
14/10/2003,1046.275
15/10/2003,1048.325
16/10/2003,1048.45
17/10/2003,1044.475
20/10/2003,1041.2
21/10/2003,1045.45
22/10/2003,1037.7
23/10/2003,1031.375
24/10/2003,1028.7
27/10/2003,1031.675
28/10/2003,1038.95
29/10/2003,1047
30/10/2003,1047.9
31/10/2003,1049.4
03/11/2003,1055.45
04/11/2003,1055.725
05/11/2003,1051.1
06/11/2003,1053.9
07/11/2003,1056.45
10/11/2003,1049.9
11/11/2003,1046.35
12/11/2003,1052.725
13/11/2003,1057.4
14/11/2003,1055.125
17/11/2003,1044.875
18/11/2003,1040.15
19/11/2003,1038.7
20/11/2003,1039
21/11/2003,1034.45
24/11/2003,1043.7
25/11/2003,1053.325
26/11/2003,1054.8
28/11/2003,1058.525
01/12/2003,1064.25
02/12/2003,1068.275
03/12/2003,1067.55
04/12/2003,1067
05/12/2003,1065.25
08/12/2003,1065.325
09/12/2003,1065.15
10/12/2003,1058.9
11/12/2003,1065.7
12/12/2003,1071.925
15/12/2003,1073.225
16/12/2003,1071.75
17/12/2003,1074.8
18/12/2003,1082.925
19/12/2003,1088.3
22/12/2003,1090.15
23/12/2003,1094.4
24/12/2003,1094.775
26/12/2003,1095.6
29/12/2003,1102.7
30/12/2003,1108.825
31/12/2003,1110.075
02/01/2004,1111.075
05/01/2004,1115.35
06/01/2004,1122.2
07/01/2004,1123.2
08/01/2004,1128.75
09/01/2004,1126.65
12/01/2004,1124.45
13/01/2004,1123.175
14/01/2004,1125.925
15/01/2004,1131.025
16/01/2004,1135.9
20/01/2004,1139.225
21/01/2004,1142.55
22/01/2004,1146.25
23/01/2004,1143.125
26/01/2004,1148.325
27/01/2004,1149.7
28/01/2004,1137.025
29/01/2004,1129.85
30/01/2004,1131.775
02/02/2004,1134.225
03/02/2004,1135
04/02/2004,1130.8
05/02/2004,1127.675
06/02/2004,1135.65
09/02/2004,1141.575
10/02/2004,1142.75
11/02/2004,1151.125
12/02/2004,1154.775
13/02/2004,1149.5
17/02/2004,1151.9
18/02/2004,1153.9
19/02/2004,1151.075
20/02/2004,1145
23/02/2004,1142.2
24/02/2004,1139.75
25/02/2004,1141.675
26/02/2004,1143.6
27/02/2004,1146.05
01/03/2004,1150.825
02/03/2004,1152.225
03/03/2004,1149.075
04/03/2004,1152.675
05/03/2004,1155.925
08/03/2004,1152.75
09/03/2004,1142.975
10/03/2004,1132.125
11/03/2004,1115.65
12/03/2004,1113.7
15/03/2004,1112.275
16/03/2004,1107.9
17/03/2004,1117.75
18/03/2004,1121.2
19/03/2004,1116.125
22/03/2004,1101.125
23/03/2004,1095.625
24/03/2004,1092.7
25/03/2004,1100.55
26/03/2004,1109.675
29/03/2004,1115.775
30/03/2004,1124.2
31/03/2004,1126.375
01/04/2004,1130.075
02/04/2004,1137.75
05/04/2004,1146.15
06/04/2004,1148.175
07/04/2004,1143.825
08/04/2004,1140.825
12/04/2004,1142.775
13/04/2004,1137.525
14/04/2004,1128.075
15/04/2004,1127.975
16/04/2004,1131.75
19/04/2004,1134.1
20/04/2004,1127.85
21/04/2004,1121
22/04/2004,1132.175
23/04/2004,1139.3
26/04/2004,1138.525
27/04/2004,1138.975
28/04/2004,1130.075
29/04/2004,1118.275
30/04/2004,1111.925
03/05/2004,1112.7
04/05/2004,1119.4
05/05/2004,1121
06/05/2004,1115.825
07/05/2004,1107.15
10/05/2004,1091.025
11/05/2004,1091.35
12/05/2004,1091.65
13/05/2004,1097.075
14/05/2004,1095.675
17/05/2004,1088.725
18/05/2004,1088.45
19/05/2004,1093.65
20/05/2004,1088.975
21/05/2004,1092.925
24/05/2004,1095.625
25/05/2004,1103.225
26/05/2004,1113.625
27/05/2004,1118.775
28/05/2004,1120.7
01/06/2004,1119.475
02/06/2004,1123.225
03/06/2004,1120.875
04/06/2004,1121.225
07/06/2004,1131.475
08/06/2004,1140.075
09/06/2004,1136.725
10/06/2004,1133.9
14/06/2004,1130.125
15/06/2004,1130
16/06/2004,1132.85
17/06/2004,1131.525
18/06/2004,1133.975
21/06/2004,1133.225
22/06/2004,1131.025
23/06/2004,1138.85
24/06/2004,1142.75
25/06/2004,1138.825
28/06/2004,1135.475
29/06/2004,1134.9
30/06/2004,1138.7
01/07/2004,1133.4
02/07/2004,1126.7
06/07/2004,1120.05
07/07/2004,1117.95
08/07/2004,1113.8
09/07/2004,1111.65
12/07/2004,1112.475
13/07/2004,1114.675
14/07/2004,1113.5
15/07/2004,1109.875
16/07/2004,1105.35
19/07/2004,1101.075
20/07/2004,1104.4
21/07/2004,1103.2
22/07/2004,1093.65
23/07/2004,1090.825
26/07/2004,1084.725
27/07/2004,1089.925
28/07/2004,1092.8
29/07/2004,1098.725
30/07/2004,1100.7
02/08/2004,1103.55
03/08/2004,1103.025
04/08/2004,1098.3
05/08/2004,1089.525
06/08/2004,1071.9
09/08/2004,1065.675
10/08/2004,1072.1
11/08/2004,1074.925
12/08/2004,1069.4
13/08/2004,1064.075
16/08/2004,1072.4
17/08/2004,1081.825
18/08/2004,1087.75
19/08/2004,1091.975
20/08/2004,1094.85
23/08/2004,1097.525
24/08/2004,1096.4
25/08/2004,1100.175
26/08/2004,1104.825
27/08/2004,1106.8
30/08/2004,1103.5
31/08/2004,1100.575
01/09/2004,1104.6
02/09/2004,1112.225
03/09/2004,1116.575
07/09/2004,1118.15
08/09/2004,1119.225
09/09/2004,1117.4
10/09/2004,1120.5
13/09/2004,1125.7
14/09/2004,1127.075
15/09/2004,1124.175
16/09/2004,1122.6
17/09/2004,1126.5
20/09/2004,1124.875
21/09/2004,1126.3
22/09/2004,1121.225
23/09/2004,1110.9
24/09/2004,1110.175
27/09/2004,1106.725
28/09/2004,1106.675
29/09/2004,1111.775
30/09/2004,1113.825
01/10/2004,1123.075
04/10/2004,1134.6
05/10/2004,1134.9
06/10/2004,1137.85
